audit_question_id,tier,conversation_id,ability,category,source_shape,source_field_present,conversation_reference_present,conversation_references_present,raw_source_ref_count,unique_source_id_count,matched_source_id_count,unmatched_source_id_count,ambiguous_source_id_count,duplicate_source_ref_id_count,source_parse_error
1M::6::abstention::2,1M,6,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::6::contradiction_resolution::1,1M,6,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::6::contradiction_resolution::2,1M,6,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::6::event_ordering::1,1M,6,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,7,7,7,0,0,0,
1M::6::event_ordering::2,1M,6,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
1M::6::information_extraction::1,1M,6,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
1M::6::information_extraction::2,1M,6,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::6::instruction_following::1,1M,6,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
1M::6::instruction_following::2,1M,6,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
1M::6::knowledge_update::1,1M,6,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::6::knowledge_update::2,1M,6,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::6::multi_session_reasoning::1,1M,6,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
1M::6::multi_session_reasoning::2,1M,6,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
1M::6::preference_following::1,1M,6,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::6::preference_following::2,1M,6,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::6::summarization::1,1M,6,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,31,31,31,0,0,0,
1M::6::summarization::2,1M,6,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
1M::6::temporal_reasoning::1,1M,6,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::6::temporal_reasoning::2,1M,6,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,
1M::7::abstention::1,1M,7,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::7::abstention::2,1M,7,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::7::contradiction_resolution::1,1M,7,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::7::contradiction_resolution::2,1M,7,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::7::event_ordering::1,1M,7,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,11,11,11,0,0,0,
1M::7::event_ordering::2,1M,7,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,16,16,16,0,0,0,
1M::7::information_extraction::1,1M,7,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::7::information_extraction::2,1M,7,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
1M::7::instruction_following::1,1M,7,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
1M::7::instruction_following::2,1M,7,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::7::knowledge_update::1,1M,7,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::7::knowledge_update::2,1M,7,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::7::multi_session_reasoning::1,1M,7,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
1M::7::multi_session_reasoning::2,1M,7,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,14,14,14,0,0,0,
1M::7::preference_following::1,1M,7,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::7::preference_following::2,1M,7,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::7::summarization::1,1M,7,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,40,40,40,0,0,0,
1M::7::summarization::2,1M,7,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,22,22,22,0,0,0,
1M::7::temporal_reasoning::1,1M,7,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::7::temporal_reasoning::2,1M,7,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::8::abstention::1,1M,8,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::8::abstention::2,1M,8,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::8::contradiction_resolution::1,1M,8,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::8::contradiction_resolution::2,1M,8,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::8::event_ordering::1,1M,8,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,12,12,12,0,0,0,
1M::8::event_ordering::2,1M,8,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,9,9,9,0,0,0,
1M::8::information_extraction::1,1M,8,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::8::information_extraction::2,1M,8,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::8::instruction_following::1,1M,8,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::8::instruction_following::2,1M,8,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::8::knowledge_update::1,1M,8,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::8::knowledge_update::2,1M,8,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::8::multi_session_reasoning::1,1M,8,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,
1M::8::multi_session_reasoning::2,1M,8,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,12,12,12,0,0,0,
1M::8::preference_following::1,1M,8,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::8::preference_following::2,1M,8,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
1M::8::summarization::1,1M,8,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,
1M::8::summarization::2,1M,8,summarization,SOURCE_AMBIGUOUS_OR_MISSING,ABSENT,False,False,False,0,0,0,0,0,0,
1M::8::temporal_reasoning::1,1M,8,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::8::temporal_reasoning::2,1M,8,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::9::abstention::1,1M,9,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::9::abstention::2,1M,9,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::9::contradiction_resolution::1,1M,9,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::9::contradiction_resolution::2,1M,9,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::9::event_ordering::1,1M,9,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,27,26,26,0,0,1,
1M::9::event_ordering::2,1M,9,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,10,10,10,0,0,0,
1M::9::information_extraction::1,1M,9,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::9::information_extraction::2,1M,9,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
1M::9::instruction_following::1,1M,9,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::9::instruction_following::2,1M,9,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
1M::9::knowledge_update::1,1M,9,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::9::knowledge_update::2,1M,9,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,
1M::9::multi_session_reasoning::1,1M,9,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
1M::9::multi_session_reasoning::2,1M,9,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,
1M::9::preference_following::1,1M,9,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,4,4,4,0,0,0,
1M::9::preference_following::2,1M,9,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::9::summarization::1,1M,9,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,26,26,26,0,0,0,
1M::9::summarization::2,1M,9,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,11,11,11,0,0,0,
1M::9::temporal_reasoning::1,1M,9,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::9::temporal_reasoning::2,1M,9,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::10::abstention::1,1M,10,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::10::abstention::2,1M,10,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::10::contradiction_resolution::1,1M,10,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::10::contradiction_resolution::2,1M,10,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::10::event_ordering::1,1M,10,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,17,16,16,0,0,1,
1M::10::event_ordering::2,1M,10,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,14,14,14,0,0,0,
1M::10::information_extraction::1,1M,10,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::10::information_extraction::2,1M,10,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,4,4,4,0,0,0,
1M::10::instruction_following::1,1M,10,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::10::instruction_following::2,1M,10,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::10::knowledge_update::1,1M,10,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::10::knowledge_update::2,1M,10,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::10::multi_session_reasoning::1,1M,10,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
1M::10::multi_session_reasoning::2,1M,10,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
1M::10::preference_following::1,1M,10,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::10::preference_following::2,1M,10,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
1M::10::summarization::1,1M,10,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
1M::10::summarization::2,1M,10,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,14,14,14,0,0,0,
1M::10::temporal_reasoning::1,1M,10,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::10::temporal_reasoning::2,1M,10,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,False,2,2,2,0,0,0,
1M::11::abstention::1,1M,11,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::11::abstention::2,1M,11,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::11::contradiction_resolution::1,1M,11,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::11::contradiction_resolution::2,1M,11,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::11::event_ordering::1,1M,11,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,30,30,30,0,0,0,
1M::11::event_ordering::2,1M,11,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,30,28,28,0,0,2,
1M::11::information_extraction::1,1M,11,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::11::information_extraction::2,1M,11,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,3,3,3,0,0,0,
1M::11::instruction_following::1,1M,11,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::11::instruction_following::2,1M,11,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::11::knowledge_update::1,1M,11,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::11::knowledge_update::2,1M,11,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::11::multi_session_reasoning::1,1M,11,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
1M::11::multi_session_reasoning::2,1M,11,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
1M::11::preference_following::1,1M,11,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::11::preference_following::2,1M,11,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::11::summarization::1,1M,11,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,10,10,10,0,0,0,
1M::11::summarization::2,1M,11,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,
1M::11::temporal_reasoning::1,1M,11,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
1M::11::temporal_reasoning::2,1M,11,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,
1M::12::abstention::1,1M,12,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::12::abstention::2,1M,12,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::12::contradiction_resolution::1,1M,12,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::12::contradiction_resolution::2,1M,12,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::12::event_ordering::1,1M,12,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,36,36,36,0,0,0,
1M::12::event_ordering::2,1M,12,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,38,38,38,0,0,0,
1M::12::information_extraction::1,1M,12,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::12::information_extraction::2,1M,12,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
1M::12::instruction_following::1,1M,12,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::12::instruction_following::2,1M,12,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::12::knowledge_update::1,1M,12,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::12::knowledge_update::2,1M,12,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,
1M::12::multi_session_reasoning::1,1M,12,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
1M::12::multi_session_reasoning::2,1M,12,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
1M::12::preference_following::1,1M,12,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::12::preference_following::2,1M,12,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,6,6,6,0,0,0,
1M::12::summarization::1,1M,12,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,31,31,31,0,0,0,
1M::12::summarization::2,1M,12,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,92,92,92,0,0,0,
1M::12::temporal_reasoning::1,1M,12,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::12::temporal_reasoning::2,1M,12,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::13::abstention::1,1M,13,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::13::abstention::2,1M,13,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::13::contradiction_resolution::1,1M,13,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::13::contradiction_resolution::2,1M,13,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,10,10,10,0,0,0,
1M::13::event_ordering::1,1M,13,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,30,30,30,0,0,0,
1M::13::event_ordering::2,1M,13,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,18,18,18,0,0,0,
1M::13::information_extraction::1,1M,13,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
1M::13::information_extraction::2,1M,13,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,3,3,3,0,0,0,
1M::13::instruction_following::1,1M,13,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::13::instruction_following::2,1M,13,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
1M::13::knowledge_update::1,1M,13,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::13::knowledge_update::2,1M,13,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,
1M::13::multi_session_reasoning::1,1M,13,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
1M::13::multi_session_reasoning::2,1M,13,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
1M::13::preference_following::1,1M,13,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::13::preference_following::2,1M,13,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::13::summarization::1,1M,13,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,19,19,19,0,0,0,
1M::13::summarization::2,1M,13,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,24,24,24,0,0,0,
1M::13::temporal_reasoning::1,1M,13,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,
1M::13::temporal_reasoning::2,1M,13,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,6,3,3,0,0,3,
1M::14::abstention::1,1M,14,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::14::abstention::2,1M,14,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::14::contradiction_resolution::1,1M,14,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,
1M::14::contradiction_resolution::2,1M,14,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::14::event_ordering::1,1M,14,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,29,29,29,0,0,0,
1M::14::event_ordering::2,1M,14,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,47,47,47,0,0,0,
1M::14::information_extraction::1,1M,14,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::14::information_extraction::2,1M,14,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::14::instruction_following::1,1M,14,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::14::instruction_following::2,1M,14,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::14::knowledge_update::1,1M,14,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::14::knowledge_update::2,1M,14,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,
1M::14::multi_session_reasoning::1,1M,14,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
1M::14::multi_session_reasoning::2,1M,14,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,13,13,13,0,0,0,
1M::14::preference_following::1,1M,14,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::14::preference_following::2,1M,14,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::14::summarization::1,1M,14,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::14::summarization::2,1M,14,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,75,75,75,0,0,0,
1M::14::temporal_reasoning::1,1M,14,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::14::temporal_reasoning::2,1M,14,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::15::abstention::1,1M,15,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::15::abstention::2,1M,15,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::15::contradiction_resolution::1,1M,15,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::15::contradiction_resolution::2,1M,15,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::15::event_ordering::1,1M,15,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,36,36,36,0,0,0,
1M::15::event_ordering::2,1M,15,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,29,29,29,0,0,0,
1M::15::information_extraction::1,1M,15,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::15::information_extraction::2,1M,15,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::15::instruction_following::1,1M,15,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::15::instruction_following::2,1M,15,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::15::knowledge_update::1,1M,15,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::15::knowledge_update::2,1M,15,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::15::multi_session_reasoning::1,1M,15,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,8,8,8,0,0,0,
1M::15::multi_session_reasoning::2,1M,15,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,7,7,7,0,0,0,
1M::15::preference_following::1,1M,15,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
