audit_question_id,tier,conversation_id,ability,category,source_shape,source_field_present,conversation_reference_present,conversation_references_present,raw_source_ref_count,unique_source_id_count,matched_source_id_count,unmatched_source_id_count,ambiguous_source_id_count,duplicate_source_ref_id_count,source_parse_error,raw_source_ids,unique_source_ids,matched_source_ids,unmatched_source_ids,ambiguous_source_ids,duplicate_source_refs
1M::7::summarization::1,1M,7,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,40,40,40,0,0,0,,"[148, 149, 152, 153, 154, 155, 156, 157, 160, 161, 166, 167, 169, 170, 171, 174, 175, 180, 181, 184, 178, 179, 182, 183, 188, 198, 190, 191, 200, 201, 206, 207, 208, 209, 210, 211, 212, 213, 288, 289]","[148, 149, 152, 153, 154, 155, 156, 157, 160, 161, 166, 167, 169, 170, 171, 174, 175, 180, 181, 184, 178, 179, 182, 183, 188, 198, 190, 191, 200, 201, 206, 207, 208, 209, 210, 211, 212, 213, 288, 289]","[148, 149, 152, 153, 154, 155, 156, 157, 160, 161, 166, 167, 169, 170, 171, 174, 175, 178, 179, 180, 181, 182, 183, 184, 188, 190, 191, 198, 200, 201, 206, 207, 208, 209, 210, 211, 212, 213, 288, 289]",[],[],[]
1M::7::summarization::2,1M,7,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,22,22,22,0,0,0,,"[634, 635, 636, 637, 638, 639, 640, 641, 644, 645, 646, 647, 658, 659, 664, 665, 676, 677, 679, 680, 681, 734]","[634, 635, 636, 637, 638, 639, 640, 641, 644, 645, 646, 647, 658, 659, 664, 665, 676, 677, 679, 680, 681, 734]","[634, 635, 636, 637, 638, 639, 640, 641, 644, 645, 646, 647, 658, 659, 664, 665, 676, 677, 679, 680, 681, 734]",[],[],[]
1M::7::temporal_reasoning::1,1M,7,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[7, 9, 20, 22]","[7, 9, 20, 22]","[7, 9, 20, 22]",[],[],[]
1M::7::temporal_reasoning::2,1M,7,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[298, 456, 458]","[298, 456, 458]","[298, 456, 458]",[],[],[]
1M::8::contradiction_resolution::1,1M,8,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[378, 380, 270, 272]","[378, 380, 270, 272]","[270, 272, 378, 380]",[],[],[]
1M::8::contradiction_resolution::2,1M,8,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[572, 678]","[572, 678]","[572, 678]",[],[],[]
1M::8::event_ordering::1,1M,8,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,12,12,12,0,0,0,,"[16, 22, 148, 150, 152, 1026, 1028, 1036, 1626, 1632, 1636, 1650]","[16, 22, 148, 150, 152, 1026, 1028, 1036, 1626, 1632, 1636, 1650]","[16, 22, 148, 150, 152, 1026, 1028, 1036, 1626, 1632, 1636, 1650]",[],[],[]
1M::8::event_ordering::2,1M,8,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,9,9,9,0,0,0,,"[26, 32, 36, 154, 156, 158, 170, 172, 1060]","[26, 32, 36, 154, 156, 158, 170, 172, 1060]","[26, 32, 36, 154, 156, 158, 170, 172, 1060]",[],[],[]
1M::8::information_extraction::1,1M,8,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[14],[14],[14],[],[],[]
1M::8::information_extraction::2,1M,8,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[26],[26],[26],[],[],[]
1M::8::instruction_following::1,1M,8,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[376],[376],[376],[],[],[]
1M::8::instruction_following::2,1M,8,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[1592],[1592],[1592],[],[],[]
1M::8::knowledge_update::1,1M,8,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[440, 526]","[440, 526]","[440, 526]",[],[],[]
1M::8::knowledge_update::2,1M,8,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[686, 694, 832, 834]","[686, 694, 832, 834]","[686, 694, 832, 834]",[],[],[]
1M::8::multi_session_reasoning::1,1M,8,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,,"[26, 27, 32, 33, 36, 37]","[26, 27, 32, 33, 36, 37]","[26, 27, 32, 33, 36, 37]",[],[],[]
1M::8::multi_session_reasoning::2,1M,8,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,12,12,12,0,0,0,,"[50, 51, 56, 57, 270, 271, 272, 273, 926, 927, 938, 939]","[50, 51, 56, 57, 270, 271, 272, 273, 926, 927, 938, 939]","[50, 51, 56, 57, 270, 271, 272, 273, 926, 927, 938, 939]",[],[],[]
1M::8::preference_following::1,1M,8,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[888],[888],[888],[],[],[]
1M::8::preference_following::2,1M,8,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[1258, 1260]","[1258, 1260]","[1258, 1260]",[],[],[]
1M::8::summarization::1,1M,8,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,,"[383, 395, 397, 447, 471, 475, 477, 479]","[383, 395, 397, 447, 471, 475, 477, 479]","[383, 395, 397, 447, 471, 475, 477, 479]",[],[],[]
1M::8::temporal_reasoning::1,1M,8,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[388, 444]","[388, 444]","[388, 444]",[],[],[]
1M::8::temporal_reasoning::2,1M,8,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[536, 542, 598]","[536, 542, 598]","[536, 542, 598]",[],[],[]
1M::9::contradiction_resolution::1,1M,9,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[16, 154]","[16, 154]","[16, 154]",[],[],[]
1M::9::contradiction_resolution::2,1M,9,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[342, 514]","[342, 514]","[342, 514]",[],[],[]
1M::9::event_ordering::1,1M,9,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,27,26,26,0,0,1,,"[160, 168, 170, 172, 180, 182, 184, 174, 176, 178, 194, 196, 198, 204, 200, 202, 214, 216, 222, 188, 212, 228, 238, 312, 322, 294, 294]","[160, 168, 170, 172, 180, 182, 184, 174, 176, 178, 194, 196, 198, 204, 200, 202, 214, 216, 222, 188, 212, 228, 238, 312, 322, 294]","[160, 168, 170, 172, 174, 176, 178, 180, 182, 184, 188, 194, 196, 198, 200, 202, 204, 212, 214, 216, 222, 228, 238, 294, 312, 322]",[],[],[294]
1M::9::event_ordering::2,1M,9,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,10,10,10,0,0,0,,"[338, 340, 342, 344, 414, 416, 356, 370, 374, 486]","[338, 340, 342, 344, 414, 416, 356, 370, 374, 486]","[338, 340, 342, 344, 356, 370, 374, 414, 416, 486]",[],[],[]
1M::9::information_extraction::1,1M,9,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[66],[66],[66],[],[],[]
1M::9::information_extraction::2,1M,9,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[228, 238]","[228, 238]","[228, 238]",[],[],[]
1M::9::instruction_following::1,1M,9,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[512],[512],[512],[],[],[]
1M::9::instruction_following::2,1M,9,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[1028, 1030]","[1028, 1030]","[1028, 1030]",[],[],[]
1M::9::knowledge_update::1,1M,9,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[68, 148]","[68, 148]","[68, 148]",[],[],[]
1M::9::knowledge_update::2,1M,9,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,,"[622, 624, 630, 632, 710, 712]","[622, 624, 630, 632, 710, 712]","[622, 624, 630, 632, 710, 712]",[],[],[]
1M::9::multi_session_reasoning::1,1M,9,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[67, 73, 91]","[67, 73, 91]","[67, 73, 91]",[],[],[]
1M::9::multi_session_reasoning::2,1M,9,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,4,4,4,0,0,0,,"[888, 910, 911, 1014]","[888, 910, 911, 1014]","[888, 910, 911, 1014]",[],[],[]
1M::9::preference_following::1,1M,9,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,4,4,4,0,0,0,,"[652, 662, 664, 678]","[652, 662, 664, 678]","[652, 662, 664, 678]",[],[],[]
1M::9::preference_following::2,1M,9,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[840],[840],[840],[],[],[]
1M::9::summarization::1,1M,9,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,26,26,26,0,0,0,,"[160, 161, 163, 165, 175, 177, 179, 168, 169, 171, 173, 181, 183, 185, 194, 197, 199, 201, 205, 215, 223, 231, 229, 239, 243, 291]","[160, 161, 163, 165, 175, 177, 179, 168, 169, 171, 173, 181, 183, 185, 194, 197, 199, 201, 205, 215, 223, 231, 229, 239, 243, 291]","[160, 161, 163, 165, 168, 169, 171, 173, 175, 177, 179, 181, 183, 185, 194, 197, 199, 201, 205, 215, 223, 229, 231, 239, 243, 291]",[],[],[]
1M::9::summarization::2,1M,9,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,11,11,11,0,0,0,,"[338, 339, 340, 341, 415, 417, 451, 460, 466, 479, 485]","[338, 339, 340, 341, 415, 417, 451, 460, 466, 479, 485]","[338, 339, 340, 341, 415, 417, 451, 460, 466, 479, 485]",[],[],[]
1M::9::temporal_reasoning::1,1M,9,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[296, 1384]","[296, 1384]","[296, 1384]",[],[],[]
1M::9::temporal_reasoning::2,1M,9,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[138, 1026]","[138, 1026]","[138, 1026]",[],[],[]
1M::10::contradiction_resolution::1,1M,10,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[158, 46, 52]","[158, 46, 52]","[46, 52, 158]",[],[],[]
1M::10::contradiction_resolution::2,1M,10,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[362, 230, 242, 364]","[362, 230, 242, 364]","[230, 242, 362, 364]",[],[],[]
1M::10::event_ordering::1,1M,10,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,17,16,16,0,0,1,,"[74, 78, 80, 82, 268, 620, 630, 632, 1226, 1228, 1230, 1122, 1124, 1126, 1132, 1134, 1230]","[74, 78, 80, 82, 268, 620, 630, 632, 1226, 1228, 1230, 1122, 1124, 1126, 1132, 1134]","[74, 78, 80, 82, 268, 620, 630, 632, 1122, 1124, 1126, 1132, 1134, 1226, 1228, 1230]",[],[],[1230]
1M::10::event_ordering::2,1M,10,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,14,14,14,0,0,0,,"[124, 136, 398, 408, 728, 734, 740, 742, 744, 746, 902, 904, 1444, 1454]","[124, 136, 398, 408, 728, 734, 740, 742, 744, 746, 902, 904, 1444, 1454]","[124, 136, 398, 408, 728, 734, 740, 742, 744, 746, 902, 904, 1444, 1454]",[],[],[]
1M::10::information_extraction::1,1M,10,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[30],[30],[30],[],[],[]
1M::10::information_extraction::2,1M,10,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,4,4,4,0,0,0,,"[46, 47, 52, 53]","[46, 47, 52, 53]","[46, 47, 52, 53]",[],[],[]
1M::10::instruction_following::1,1M,10,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[866],[866],[866],[],[],[]
1M::10::instruction_following::2,1M,10,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[1402],[1402],[1402],[],[],[]
1M::10::knowledge_update::1,1M,10,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[24, 28, 166]","[24, 28, 166]","[24, 28, 166]",[],[],[]
1M::10::knowledge_update::2,1M,10,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[736, 862]","[736, 862]","[736, 862]",[],[],[]
1M::10::multi_session_reasoning::1,1M,10,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[16, 18, 30]","[16, 18, 30]","[16, 18, 30]",[],[],[]
1M::10::multi_session_reasoning::2,1M,10,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[44, 50, 234, 238, 422]","[44, 50, 234, 238, 422]","[44, 50, 234, 238, 422]",[],[],[]
1M::10::preference_following::1,1M,10,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[806],[806],[806],[],[],[]
1M::10::preference_following::2,1M,10,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[968, 970, 972, 974, 976]","[968, 970, 972, 974, 976]","[968, 970, 972, 974, 976]",[],[],[]
1M::10::summarization::1,1M,10,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,,"[530, 542, 546, 561, 566]","[530, 542, 546, 561, 566]","[530, 542, 546, 561, 566]",[],[],[]
1M::10::summarization::2,1M,10,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,14,14,14,0,0,0,,"[172, 173, 183, 185, 187, 195, 197, 199, 232, 233, 237, 274, 275, 277]","[172, 173, 183, 185, 187, 195, 197, 199, 232, 233, 237, 274, 275, 277]","[172, 173, 183, 185, 187, 195, 197, 199, 232, 233, 237, 274, 275, 277]",[],[],[]
1M::10::temporal_reasoning::1,1M,10,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[8, 1104]","[8, 1104]","[8, 1104]",[],[],[]
1M::10::temporal_reasoning::2,1M,10,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,False,2,2,2,0,0,0,,"[8, 942]","[8, 942]","[8, 942]",[],[],[]
1M::11::contradiction_resolution::1,1M,11,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[260, 262, 16, 18]","[260, 262, 16, 18]","[16, 18, 260, 262]",[],[],[]
1M::11::contradiction_resolution::2,1M,11,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[688, 500, 508]","[688, 500, 508]","[500, 508, 688]",[],[],[]
1M::11::event_ordering::1,1M,11,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,30,30,30,0,0,0,,"[16, 18, 328, 334, 342, 500, 508, 716, 724, 736, 956, 958, 966, 970, 1192, 1198, 1204, 1410, 1416, 1422, 1652, 1654, 1660, 1668, 1884, 1890, 1898, 2094, 2104, 2110]","[16, 18, 328, 334, 342, 500, 508, 716, 724, 736, 956, 958, 966, 970, 1192, 1198, 1204, 1410, 1416, 1422, 1652, 1654, 1660, 1668, 1884, 1890, 1898, 2094, 2104, 2110]","[16, 18, 328, 334, 342, 500, 508, 716, 724, 736, 956, 958, 966, 970, 1192, 1198, 1204, 1410, 1416, 1422, 1652, 1654, 1660, 1668, 1884, 1890, 1898, 2094, 2104, 2110]",[],[],[]
1M::11::event_ordering::2,1M,11,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,30,28,28,0,0,2,,"[454, 462, 882, 888, 892, 894, 1358, 1362, 1368, 1374, 1130, 1136, 1138, 1140, 1148, 1154, 1834, 1838, 1842, 1854, 1856, 1362, 1838, 2048, 2052, 2066, 648, 654, 660, 662]","[454, 462, 882, 888, 892, 894, 1358, 1362, 1368, 1374, 1130, 1136, 1138, 1140, 1148, 1154, 1834, 1838, 1842, 1854, 1856, 2048, 2052, 2066, 648, 654, 660, 662]","[454, 462, 648, 654, 660, 662, 882, 888, 892, 894, 1130, 1136, 1138, 1140, 1148, 1154, 1358, 1362, 1368, 1374, 1834, 1838, 1842, 1854, 1856, 2048, 2052, 2066]",[],[],"[1362, 1838]"
1M::11::information_extraction::1,1M,11,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[16],[16],[16],[],[],[]
1M::11::information_extraction::2,1M,11,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,3,3,3,0,0,0,,"[38, 50, 51]","[38, 50, 51]","[38, 50, 51]",[],[],[]
1M::11::instruction_following::1,1M,11,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[1624],[1624],[1624],[],[],[]
1M::11::instruction_following::2,1M,11,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[684],[684],[684],[],[],[]
1M::11::knowledge_update::1,1M,11,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[644, 650, 656, 682]","[644, 650, 656, 682]","[644, 650, 656, 682]",[],[],[]
1M::11::knowledge_update::2,1M,11,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[1298, 1304, 1310]","[1298, 1304, 1310]","[1298, 1304, 1310]",[],[],[]
1M::11::multi_session_reasoning::1,1M,11,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,,"[109, 127, 129]","[109, 127, 129]","[109, 127, 129]",[],[],[]
1M::11::multi_session_reasoning::2,1M,11,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[62, 78, 474, 478, 696]","[62, 78, 474, 478, 696]","[62, 78, 474, 478, 696]",[],[],[]
1M::11::preference_following::1,1M,11,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[140, 144, 154]","[140, 144, 154]","[140, 144, 154]",[],[],[]
1M::11::preference_following::2,1M,11,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[328, 334, 342]","[328, 334, 342]","[328, 334, 342]",[],[],[]
1M::11::summarization::1,1M,11,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,10,10,10,0,0,0,,"[85, 97, 99, 105, 431, 445, 519, 523, 997, 1221]","[85, 97, 99, 105, 431, 445, 519, 523, 997, 1221]","[85, 97, 99, 105, 431, 445, 519, 523, 997, 1221]",[],[],[]
1M::11::summarization::2,1M,11,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,,"[69, 77, 81, 835, 839, 1069, 1297, 1787]","[69, 77, 81, 835, 839, 1069, 1297, 1787]","[69, 77, 81, 835, 839, 1069, 1297, 1787]",[],[],[]
1M::11::temporal_reasoning::1,1M,11,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[308, 308]",[308],[308],[],[],[308]
1M::11::temporal_reasoning::2,1M,11,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,,"[520, 528, 536, 716, 724, 736]","[520, 528, 536, 716, 724, 736]","[520, 528, 536, 716, 724, 736]",[],[],[]
1M::12::contradiction_resolution::1,1M,12,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[172, 182, 216]","[172, 182, 216]","[172, 182, 216]",[],[],[]
1M::12::contradiction_resolution::2,1M,12,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[218, 490]","[218, 490]","[218, 490]",[],[],[]
1M::12::event_ordering::1,1M,12,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,36,36,36,0,0,0,,"[20, 26, 32, 376, 384, 390, 586, 588, 596, 602, 608, 700, 704, 708, 712, 924, 926, 932, 940, 1116, 1120, 1128, 1554, 1568, 1762, 1764, 1778, 1780, 1996, 1998, 2000, 2010, 2012, 2014, 2016, 2022]","[20, 26, 32, 376, 384, 390, 586, 588, 596, 602, 608, 700, 704, 708, 712, 924, 926, 932, 940, 1116, 1120, 1128, 1554, 1568, 1762, 1764, 1778, 1780, 1996, 1998, 2000, 2010, 2012, 2014, 2016, 2022]","[20, 26, 32, 376, 384, 390, 586, 588, 596, 602, 608, 700, 704, 708, 712, 924, 926, 932, 940, 1116, 1120, 1128, 1554, 1568, 1762, 1764, 1778, 1780, 1996, 1998, 2000, 2010, 2012, 2014, 2016, 2022]",[],[],[]
1M::12::event_ordering::2,1M,12,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,38,38,38,0,0,0,,"[24, 28, 36, 326, 328, 330, 338, 342, 628, 630, 640, 646, 860, 862, 868, 1072, 1080, 1086, 1292, 1296, 1300, 1302, 1306, 1504, 1510, 1514, 1716, 1726, 1728, 1734, 1962, 1966, 1968, 1970, 1974, 1976, 1978, 1980]","[24, 28, 36, 326, 328, 330, 338, 342, 628, 630, 640, 646, 860, 862, 868, 1072, 1080, 1086, 1292, 1296, 1300, 1302, 1306, 1504, 1510, 1514, 1716, 1726, 1728, 1734, 1962, 1966, 1968, 1970, 1974, 1976, 1978, 1980]","[24, 28, 36, 326, 328, 330, 338, 342, 628, 630, 640, 646, 860, 862, 868, 1072, 1080, 1086, 1292, 1296, 1300, 1302, 1306, 1504, 1510, 1514, 1716, 1726, 1728, 1734, 1962, 1966, 1968, 1970, 1974, 1976, 1978, 1980]",[],[],[]
1M::12::information_extraction::1,1M,12,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[30],[30],[30],[],[],[]
1M::12::information_extraction::2,1M,12,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[22, 34]","[22, 34]","[22, 34]",[],[],[]
1M::12::instruction_following::1,1M,12,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[896, 898, 900]","[896, 898, 900]","[896, 898, 900]",[],[],[]
1M::12::instruction_following::2,1M,12,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[1756],[1756],[1756],[],[],[]
1M::12::knowledge_update::1,1M,12,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[56, 60, 68]","[56, 60, 68]","[56, 60, 68]",[],[],[]
1M::12::knowledge_update::2,1M,12,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,,"[266, 268, 274, 284, 486]","[266, 268, 274, 284, 486]","[266, 268, 274, 284, 486]",[],[],[]
1M::12::multi_session_reasoning::1,1M,12,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,,"[62, 348]","[62, 348]","[62, 348]",[],[],[]
1M::12::multi_session_reasoning::2,1M,12,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,,"[38, 44, 439, 736, 590]","[38, 44, 439, 736, 590]","[38, 44, 439, 590, 736]",[],[],[]
1M::12::preference_following::1,1M,12,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[168, 174, 184]","[168, 174, 184]","[168, 174, 184]",[],[],[]
1M::12::preference_following::2,1M,12,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,6,6,6,0,0,0,,"[574, 576, 578, 580, 582, 584]","[574, 576, 578, 580, 582, 584]","[574, 576, 578, 580, 582, 584]",[],[],[]
1M::12::summarization::1,1M,12,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,31,31,31,0,0,0,,"[5, 7, 11, 13, 17, 21, 27, 33, 35, 37, 41, 47, 51, 113, 115, 121, 143, 151, 157, 161, 171, 177, 179, 187, 189, 191, 195, 197, 203, 207, 211]","[5, 7, 11, 13, 17, 21, 27, 33, 35, 37, 41, 47, 51, 113, 115, 121, 143, 151, 157, 161, 171, 177, 179, 187, 189, 191, 195, 197, 203, 207, 211]","[5, 7, 11, 13, 17, 21, 27, 33, 35, 37, 41, 47, 51, 113, 115, 121, 143, 151, 157, 161, 171, 177, 179, 187, 189, 191, 195, 197, 203, 207, 211]",[],[],[]
1M::12::summarization::2,1M,12,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,92,92,92,0,0,0,,"[218, 219, 220, 221, 222, 223, 230, 231, 232, 233, 234, 235, 236, 237, 240, 241, 242, 243, 244, 245, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 264, 265, 266, 267, 268, 269, 274, 275, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 302, 303, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 338, 339, 342, 343, 332, 333, 334, 335, 336, 337, 340, 341, 344, 345, 346, 347]","[218, 219, 220, 221, 222, 223, 230, 231, 232, 233, 234, 235, 236, 237, 240, 241, 242, 243, 244, 245, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 264, 265, 266, 267, 268, 269, 274, 275, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 302, 303, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 338, 339, 342, 343, 332, 333, 334, 335, 336, 337, 340, 341, 344, 345, 346, 347]","[218, 219, 220, 221, 222, 223, 230, 231, 232, 233, 234, 235, 236, 237, 240, 241, 242, 243, 244, 245, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 264, 265, 266, 267, 268, 269, 274, 275, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 302, 303, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347]",[],[],[]
1M::12::temporal_reasoning::1,1M,12,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[30, 22]","[30, 22]","[22, 30]",[],[],[]
1M::12::temporal_reasoning::2,1M,12,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[38, 52, 672]","[38, 52, 672]","[38, 52, 672]",[],[],[]
1M::13::contradiction_resolution::1,1M,13,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[246, 166, 170, 180]","[246, 166, 170, 180]","[166, 170, 180, 246]",[],[],[]
1M::13::contradiction_resolution::2,1M,13,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,10,10,10,0,0,0,,"[578, 580, 328, 330, 340, 342, 346, 348, 366, 368]","[578, 580, 328, 330, 340, 342, 346, 348, 366, 368]","[328, 330, 340, 342, 346, 348, 366, 368, 578, 580]",[],[],[]
